name,lat,lng,type,state,district
Federal Bank,10.7740941,76.3769358,bank,,
State Bank of India,10.7759098,76.3762127,bank,,
ICICI Bank,10.7746527,76.3764906,bank,,
Punjab National Bank,10.8332197,76.4112173,bank,,
Bank of Baroda,10.7731112,76.3783173,bank,,
Indian Overseas Bank,17.0133789,82.2481814,bank,,
Karnataka Bank,13.1174604,77.6342379,bank,,
Indian Overseas Bank,10.7570283,78.8315413,bank,,
State Bank of India,16.1196968,80.9418383,bank,,
Canara Bank,12.5265992,76.878606,bank,,
UBI,26.2932522,83.0925814,bank,,
Urban Bank,10.833293,76.4114435,bank,,
IDBI Bank,32.1137449,76.5345689,bank,,
Lahori Building,31.1041656,77.1722173,bank,,
Federal Bank,10.1487841,76.2356373,bank,,
Federal Bank,10.1590755,76.3891982,bank,,
State Bank of India,23.2170798,77.4061658,bank,,
south indian,10.1768995,76.3089008,bank,,
Bank of India,10.1257375,76.3324264,bank,,
Dhanalaxmi Bank,10.1109392,76.3538508,bank,,
Aluva Cooperative,10.1310568,76.283155,bank,,
Punjab National Bank,10.7700999,78.7970307,bank,,
State Bank of India,10.7577127,78.8105805,bank,,
HDFC Bank,9.770728,76.6103124,bank,,
"Service Co Operative Bank, Marangattupilly",9.7709403,76.6106293,bank,,
Valavoor Co Operative Bank,9.7493887,76.6442498,bank,,
IDBI Bank,13.0051069,76.1074876,bank,,
State Bank of India,17.3683481,78.4842075,bank,,
Kaveri Grameena Bank,12.2720605,76.6710565,bank,,
State Bank of India,19.5786949,74.4640507,bank,,
Pravara Bank,19.5778952,74.4637484,bank,,
Canara Bank,22.7573827,86.2028713,bank,,
Panjab & Sindh Bank ATM;Bank of India ATM,23.3524549,85.345645,bank,,
Indian Overseas Bank,13.0444066,80.2252479,bank,,
Karur Vysya Bank,13.0505769,80.2271485,bank,,
Canara Bank,10.7898938,78.7693415,bank,,
HDFC Bank,10.7988155,78.7499098,bank,,
Ayroor cooperative bank No 2237,10.1775411,76.3109045,bank,,
Indian Bank,10.667857,78.679579,bank,,
Punjab National Bank,10.7834681,78.8217776,bank,,
Shamrao Vithal Co-operative (SVC) Bank Ltd.,18.4708901,73.8209384,bank,,
Bank of India,13.0548465,80.2241619,bank,,
Bank,23.2192442,77.4460981,bank,,
Bank,23.2295421,77.4874779,bank,,
Bank,23.2296161,77.4670396,bank,,
Bank,23.2301559,77.4858297,bank,,
Bank,23.2448964,77.4740309,bank,,
Karur Vysya Bank,13.043019,80.2359004,bank,,
Thrissur Urban Co-operative Bank,10.5157482,76.218476,bank,,
State Bank of India,11.2832831,75.7893771,bank,,
KSFE,10.5352472,76.2118945,bank,,
Sampada Sahakari Bank,18.4673022,73.818644,bank,,
Bank of Maharashtra,18.517538,73.8434229,bank,,
Indian Overseas Bank,13.0515011,80.2409517,bank,,
State Bank of India,22.7768816,86.1853631,bank,,
IDBI Bank,22.786817,86.183913,bank,,
State Bank of India,12.8954906,80.2213102,bank,,
Central Bank,22.7926509,86.1868591,bank,,
Allahabad Bank,22.7928339,86.1851774,bank,,
Bank of Baroda,22.79412,86.1837912,bank,,
Bank of India,13.0407297,80.2395463,bank,,
State Bank of India,18.5092352,73.8215006,bank,,
ICICI Bank,18.509197,73.8215087,bank,,
IDBI Bank,13.0975803,77.5844426,bank,,
State Bank of India,13.0024465,76.0983102,bank,,
State Bank of India,13.3222927,76.249945,bank,,
The Ernakulam District Cooperative Bank,10.1889852,76.2019838,bank,,
Saraswat Bank,18.5080629,73.8305721,bank,,
Treasury,8.5460853,76.9069666,bank,,
Vijaya Bank,13.3289108,74.7616955,bank,,
Karnataka Gramin Bank,13.0184792,76.0933347,bank,,
Dena Bank,12.9227933,77.5835861,bank,,
ICICI ATM,30.8615943,75.8805003,bank,,
PNB ATM,30.8615983,75.8818671,bank,,
Union Bank of India,18.4424484,73.798938,bank,,
Bank of Maharashtra,18.5015935,73.8152286,bank,,
Sri Kanyakaparameshwari Co-operative Bank,13.0102395,76.0989546,bank,,
Canara Bank,13.3908966,74.7497752,bank,,
ICICI Bank,12.900609,77.594713,bank,,
State Bank of India,12.900542,77.594905,bank,,
State Bank of India,18.4605814,73.8215919,bank,,
Karnataka State Cooperative Apex Bank,12.9811664,77.6405443,bank,,
State Bank of India,12.9706435,77.641522,bank,,
State Bank of India,18.4819946,73.8261948,bank,,
Federal Bank,10.0370604,76.3149383,bank,,
HDFC Bank,28.5247127,77.5716056,bank,,
State Bank of India,10.7639232,78.7952968,bank,,
State Bank of India,10.7823723,78.7803852,bank,,
Bank,10.7900578,78.7690163,bank,,
Indian Bank,10.7931049,78.7630997,bank,,
Federal Bank,10.7935344,78.7620895,bank,,
Canara Bank,10.8211659,78.692931,bank,,
Bank of Baroda,10.8271597,78.6854733,bank,,
Federal Bank,10.8271027,78.6837923,bank,,
Axis Bank,10.8272499,78.6837688,bank,,
Jammu and Kashmir Bank,34.0178095,74.8100193,bank,,
Canara Bank,13.3294064,75.7728694,bank,,
State Bank of India,13.3258938,75.7721292,bank,,
Syndicate Bank,13.3246422,75.7719194,bank,,
State Bank of India,13.3245255,75.7722995,bank,,
Axis Bank,13.3272529,75.7739868,bank,,
HDFC Bank,13.323204,75.7742236,bank,,
IDBI Bank,13.3249304,75.7740323,bank,,
Indian Bank,13.3219519,75.7738338,bank,,
State Bank of India,13.3118731,75.7746945,bank,,
Syndicate Bank,13.3132729,75.7770654,bank,,
State Bank of India,14.6207373,74.8255954,bank,,
Axis Bank,14.623379,74.8375797,bank,,
ICICI Bank,14.6234154,74.8363942,bank,,
sib,10.203522,76.4481519,bank,,
Bank of India,10.8073655,78.7275261,bank,,
Canara Bank,10.7996424,78.6806735,bank,,
Canara Bank,10.8025364,78.7414347,bank,,
Canara Bank,10.8042219,78.7369283,bank,,
"Ksfe Ltd, Cherpu Branch",10.4364132,76.2097871,bank,,
Punjab National Bank,10.7559271,76.4972283,bank,,
Kottayi Coopertative Bank,10.7605754,76.5444968,bank,,
South Indian Bank,10.7602855,76.5467927,bank,,
Kerala Co-op Bank,10.7618086,76.544108,bank,,
Lakshmi Vilas Bank,12.9012855,77.623539,bank,,
HDFC Bank,13.0395257,80.2211579,bank,,
mini bank,27.0140038,75.7534759,bank,,
ICICI Bank,12.9717868,80.1407039,bank,,
City Union Bank,12.971901,80.1413238,bank,,
Axis Bank,30.8785183,75.8636748,bank,,
State Bank of India,10.6370149,76.9504996,bank,,
Indian Overseas Bank,12.9719087,80.1412694,bank,,
State Bank of India,10.5798974,76.9364124,bank,,
Karurvysia Bank,10.5812057,76.9351174,bank,,
IDBI Bank,12.9714726,80.1421877,bank,,
Bank of India,27.1664986,77.9842378,bank,,
State Bank of India,21.6403463,69.6069348,bank,,
Syndicate Bank,30.1296143,78.3245367,bank,,
STATE BANK,27.1786171,77.7399155,bank,,
bankof baroda,27.2146894,78.0220886,bank,,
State Bank of India,27.1665227,77.9844167,bank,,
Union Bank,27.1660775,77.9841889,bank,,
State Bank of India,11.2280079,75.8531018,bank,,
Jila Sahkari Bank,27.1792599,78.0028845,bank,,
Oriental Bank of Commerce,27.1792914,78.0024543,bank,,
Axis Bank,26.280722,73.0184691,bank,,
Bank,10.5140765,76.2132456,bank,,
"KSFE LTD, Evening Branch, Thrissur",10.5252728,76.2174428,bank,,
KSFE,10.5174039,76.2119266,bank,,
Abu Dhabi Commercial Bank,12.9751161,77.6040333,bank,,
State Bank of India,12.9758241,77.6043486,bank,,
Canara Bank,12.975421,77.6045772,bank,,
UCO Bank,12.9755804,77.6053256,bank,,
Union Bank of India,12.9761842,77.602631,bank,,
State Bank of India,12.9730522,77.6085652,bank,,
State Bank of India,19.0476027,73.0695153,bank,,
HDFC Bank,19.0348795,73.0644336,bank,,
Bank of India,19.0500068,73.075871,bank,,
UCO Bank,19.0479545,73.0664731,bank,,
Syndicate Bank,12.9775007,77.5883584,bank,,
State Bank of India,12.9782832,77.5879912,bank,,
ICICI Direct,12.9600127,77.6451616,bank,,
Dena Bank,12.9600676,77.6447244,bank,,
HDFC Bank,12.9593103,77.6524844,bank,,
HDFC Bank,12.9588866,77.660074,bank,,
Central Bank,27.1885696,77.9862924,bank,,
State Bank of India,27.1885529,77.9859357,bank,,
Bank,27.2011367,78.0063202,bank,,
Axis Bank,27.1978822,78.0047671,bank,,
IDBI Bank,27.1997025,78.0063392,bank,,
Bank of Baroda,19.0473439,73.0721703,bank,,
ICICI Bank,14.4638551,75.926411,bank,,
Bank,12.8769542,79.9377115,bank,,
ICICI Bank,25.7582946,73.3237292,bank,,
Punjab National Bank,25.7575376,73.3238745,bank,,
State Bank of India,11.8385282,75.5685615,bank,,
atm,27.1892707,78.0303519,bank,,
Punjab National Bank,27.192734,78.0229497,bank,,
State Bank of India,27.2006171,78.0482987,bank,,
Calicut City Co-operative Bank,11.2533173,75.8272285,bank,,
Syndicate Bank,11.2867814,75.8032385,bank,,
Muthoot Bank,11.2868662,75.8029888,bank,,
Canara Bank,27.1668788,77.9996624,bank,,
State Bank of India,19.0475241,73.0711136,bank,,
HDFC Bank,12.9696866,80.145971,bank,,
ICICI Bank,16.2795224,80.2106931,bank,,
State Bank of India,27.188274,77.9630318,bank,,
mahila,10.1473737,76.2329225,bank,,
saswat bank,23.0140747,72.5285852,bank,,
"OBC BANK, sikandra",27.2044983,77.9536159,bank,,
sdfc bank,27.1600078,78.0338396,bank,,
ICICI Bank,21.6386639,69.6130864,bank,,
HDFC Bank,21.6387229,69.6170844,bank,,
State Bank of India,21.6387772,69.6195706,bank,,
Corporation Bank,21.6385029,69.6196564,bank,,
"Bank Of India, Jaydev Vihar Branch",20.2930932,85.818493,bank,,
HDFC Bank,17.4276683,78.4568623,bank,,
Kotak Mahindra,17.4304083,78.455843,bank,,
South Indian Bank,17.423159,78.4600625,bank,,
State Bank of India,27.4888737,95.3637167,bank,,
Axis Bank,27.4908512,95.3638102,bank,,
Indian Overseas Bank,12.9993994,80.252504,bank,,
Indian Bank,12.9983711,80.2511529,bank,,
Canara Bank,12.9588744,77.6594639,bank,,
HDFC Bank,27.4889687,95.3644262,bank,,
Axis Bank,21.6403813,69.6077508,bank,,
Bank,21.640487,69.6072469,bank,,
ICICI Bank,28.5358945,77.2579217,bank,,
ICICI Bank,28.5359493,77.2578667,bank,,
IDBI Bank,28.5696878,77.0643221,bank,,
ICICI Bank,28.5695676,77.0641526,bank,,
Yes Bank,27.1621736,78.0368667,bank,,
ICIC BANK,27.1621446,78.0368602,bank,,
Axis Bank,12.9733286,77.6167758,bank,,
Corporation Bank,12.9733953,77.6169631,bank,,
State Bank of India,12.9733651,77.6164843,bank,,
Tamil Nadu Marcantile Bank,12.9734064,77.6163313,bank,,
State Bank of India,23.952881,88.0421545,bank,,
State Bank of India,14.4604491,75.9046298,bank,,
Yes Bank,28.6387439,77.3604363,bank,,
Bank of Baroda,12.9992779,80.2570811,bank,,
State Bank of India,12.9993751,80.2540371,bank,,
Punjab National Bank,12.9588794,77.6676407,bank,,
HDFC Bank,12.9608001,77.6372345,bank,,
Corporation Bank,12.9595468,77.6560186,bank,,
Central Bank of India,9.3632674,76.8646489,bank,,
ICICI Bank,15.3535004,75.1389505,bank,,
EXIM Bank;Export-Import Bank of India,12.9721008,77.6184589,bank,,
Canara Bank,12.9723831,77.6184938,bank,,
State Bank of India,11.6876183,75.5433414,bank,,
Central Bank of India,27.1833562,78.0160424,bank,,
Perunadu service Co-operative Bank,9.3622317,76.86272,bank,,
ATM (SBT),9.3630159,76.8628281,bank,,
ATM (SBI),9.3630241,76.8637926,bank,,
Pathanamthitta District Co-operative Bank,9.3631045,76.8643071,bank,,
ATM (Central Bank of India),9.3631339,76.8636059,bank,,
ATM (BOI),9.3400021,76.8287952,bank,,
ATM (Federal bank & Grameen bank),9.3424993,76.8315393,bank,,
ATM (Federal bank & Muthoot Bank),9.3421742,76.8313187,bank,,
ATM (SBT),9.3416934,76.8301412,bank,,
Kerala Gramin Bank,9.3413253,76.8311786,bank,,
Pathanamthitta district Co-Operative bank,9.3408569,76.8292881,bank,,
State Bank of India,9.3404674,76.8291748,bank,,
ATM (IDBI),9.3363677,76.8255816,bank,,
Muthoot Fincorp,9.3401801,76.8286948,bank,,
State Bank of India,26.9270858,75.7950165,bank,,
Tumkur Grain Merchant Bank,12.95802,77.7009796,bank,,
Bank of Baroda,12.9580645,77.700979,bank,,
Allahabad Bank,26.9160946,75.8101221,bank,,
J&K Bank,26.9161083,75.8102147,bank,,
City Union Bank,13.036293,80.2215816,bank,,
"State Bank of India, Koruthodu",9.476156,76.9574088,bank,,
Muthoot Finance,9.4662788,76.9632006,bank,,
Federal Bank ATM,9.4126613,77.068648,bank,,
State Bank of India,12.9741304,77.6095504,bank,,
DCB Bank,12.9739333,77.6123872,bank,,
State Bank of India,12.9731313,77.6080088,bank,,
HDFC Bank,23.0098902,72.5465809,bank,,
Kotak Mahindra Bank,12.9729256,77.6160971,bank,,
HDFC Bank,12.9730752,77.6155935,bank,,
Deutsche Bank,12.9731241,77.6136623,bank,,
Standard Chartered,12.9732234,77.6137669,bank,,
Kotak Mahindra Bank,12.9733488,77.6136783,bank,,
Standard Chartered,12.9728784,77.6138634,bank,,
Punjab National Bank,12.972813,77.6138715,bank,,
Indian Bank,12.972881,77.6139332,bank,,
CBI,9.44689,76.8757892,bank,,
CSB Bank,9.4471388,76.878981,bank,,
State Bank of India,9.4473998,76.8741504,bank,,
South Indian Bank,9.4544803,76.8670501,bank,,
ATM (SBI),9.4821318,76.8499231,bank,,
Kannimala Service Co-operative Bank,9.4942349,76.8705214,bank,,
Kerala Grameen Bank,9.4816888,76.8509857,bank,,
Manappuram,9.4830669,76.8474622,bank,,
Distric Co-Operative Bank,9.3871408,76.8425592,bank,,
State Bank of India,9.3878365,76.8431139,bank,,
South Indian Bank ATM,9.3870721,76.8427103,bank,,
SBI Ultra Small Branch,9.4368068,76.8826119,bank,,
Kosamattam Finance,9.4361425,76.8534855,bank,,
Muthoot Finance,9.4350092,76.8530677,bank,,
State Bank of India,9.4320591,76.851892,bank,,
ATM (SBT),9.3877589,76.8431008,bank,,
KSFE Vechoochira,9.4361744,76.8535001,bank,,
Gramin Women CO-operative Socity,9.537146,76.8863381,bank,,
Muthoot Finance,9.5380515,76.8843305,bank,,
SBT Bank and ATM,9.5382064,76.8842234,bank,,
Federal Bank,28.6319496,77.2217935,bank,,
State Bank of India,28.6322316,77.2223143,bank,,
Kannur Co-operative Bank,11.8307496,75.5641326,bank,,
Kannur District Co-operative Bank,11.8301669,75.5639013,bank,,
Kerala Grameen Bank,11.8296489,75.5628735,bank,,
Muthoo t Fincorp,11.8262062,75.5645641,bank,,
Public Servant s Co-operative Bank,11.830202,75.5639858,bank,,
Punjab National Bank,11.8298039,75.5634595,bank,,
South Indian Bank,11.8262466,75.5646152,bank,,
Syndicate Bank,11.8332626,75.5687297,bank,,
District Co-operative Bank,11.8283867,75.5051198,bank,,
Gramin Bank,9.6310403,76.9784896,bank,,
SBI ATM,9.6971485,77.0399268,bank,,
SBI Bank,9.6321191,76.9789454,bank,,
SBT ATM,9.630828,76.9783664,bank,,
SBI ATM,9.7372883,77.0617927,bank,,
ICDB Bank,9.5739022,77.0925574,bank,,
SBI ATM,9.5766111,77.0227531,bank,,
Unoin Bank and ATM,9.5727927,77.0921794,bank,,
Vandiperiyar Service Co-operative Bank,9.5697437,77.0869023,bank,,
Bank,9.6062344,77.1668694,bank,,
ICDB Bank,9.6061571,77.1659754,bank,,
South indian Bank and ATM,9.6065708,77.1645216,bank,,
Union Bank and ATM,9.6065483,77.1636307,bank,,
SIB ATM,9.7500525,77.1523455,bank,,
Amaravathi service Co-Operative Bank,9.6156419,77.1593417,bank,,
SBI ATM,9.6193406,77.1588911,bank,,
SBT ATM,9.7347366,77.1757867,bank,,
District Co-operative Bank,9.5379224,76.901087,bank,,
SBI ATM,9.5384131,76.9030682,bank,,
DCB Bank,9.5822635,76.9705982,bank,,
Kerala Gramin Bank Kelakam Branch,11.8962219,75.8096517,bank,,
Kerala Gramin Bank Needunokki Branch,11.8785393,75.8521068,bank,,
State Bank of India,11.0005754,76.0000989,bank,,
Federal Bank,11.0003542,76.0001633,bank,,
HDFC Bank,11.0003016,75.9994444,bank,,
ICICI Bank,11.0000593,76.0007426,bank,,
IndusInd Bank,12.9735781,77.6135363,bank,,
IndusInd Bank,12.973633,77.6131796,bank,,
Punjab National Bank,12.9736382,77.6131447,bank,,
Punjab National Bank,30.1195099,78.3119712,bank,,
Synic Bankeat,10.9717206,76.2273686,bank,,
SIB,10.9730511,76.2268177,bank,,
Federal Bank,10.9773926,76.1991257,bank,,
SMG,11.0427228,76.1530796,bank,,
State Bank of India,11.0952769,76.2238219,bank,,
SIB,11.0950554,76.224139,bank,,
Federal Bank,11.0960414,76.2233039,bank,,
Indian Overseas Bank,12.9095676,80.196875,bank,,
Federal Bank ATM,11.6541072,75.7550074,bank,,
Maruthomkara Service Co-operative Bank,11.6393075,75.8047459,bank,,
Maruthomkara Service Co-operative Bank,11.6500239,75.762819,bank,,
State Bank of India,11.6541035,75.7551736,bank,,
Kayakkodi Service Co-operative Bank,11.6682513,75.7560052,bank,,
Muthoot Fincorp,10.8892922,76.0717727,bank,,
Canara Bank,18.5180542,73.8439103,bank,,
Corporation Bank,18.518195,73.8445681,bank,,
SVC Bank,18.5182807,73.8439874,bank,,
State Bank of India,26.9025479,75.7853756,bank,,
State Bank of India,22.5237754,88.3781922,bank,,
Central Bank of India,27.182012,78.0012801,bank,,
Rajasthan Urban Co-Operative Bank,26.9142639,75.8084565,bank,,
Standard Chartered,26.9164011,75.807356,bank,,
ICICI Bank,26.9163608,75.8077409,bank,,
Punjab National Bank,26.9162514,75.8086879,bank,,
HDFC Bank,12.9730644,77.6155317,bank,,
Allahabad Bank,12.9751927,77.614784,bank,,
Syndicate Bank,12.9751587,77.6148698,bank,,
bank of Bahrain and Kuwait,10.1106041,76.3494158,bank,,
State Bank of India,12.323308,76.6127985,bank,,
Andhra Bank,12.3248485,76.6027967,bank,,
Canara Bank,12.3249874,76.6021128,bank,,
Bank of Baroda,12.9700892,77.6477179,bank,,
Bank,12.9699191,77.646059,bank,,
Indian Bank,12.9706589,77.6472567,bank,,
State Bank of India,12.9702611,77.6450652,bank,,
State Bank of India,12.9702598,77.6451261,bank,,
Axis Bank,12.9562411,77.6952927,bank,,
State Bank of India,28.0684462,75.2500841,bank,,
Baroda Rajasthan Kshetriya Gramin Bank,28.0680225,75.2491158,bank,,
State Bank of India,17.5451782,78.4718623,bank,,
State Bank of India,11.0159182,75.9502181,bank,,
Indian Overseas Bank,22.9793735,88.4373095,bank,,
YES Bank,22.9788969,88.4368911,bank,,
Bandhan Bank,22.9786105,88.4367382,bank,,
UCO Bank,22.9707427,88.4650573,bank,,
ICICI Bank,12.9677866,77.6002508,bank,,
Indian Overseas Bank,12.9668801,77.599278,bank,,
Financial Center,12.0097748,79.8110254,bank,,
Vijaya Bank extension counter,13.0717613,77.5115092,bank,,
Muthoot Finance,8.8930935,76.5773723,bank,,
Axis Bank,14.443467,75.9219351,bank,,
State Bank of India,13.0268028,76.1059905,bank,,
State Bank of India,27.192772,78.0016291,bank,,
State Bank of India,26.9170983,75.7433527,bank,,
Kerala State Financial Coorporation,11.7604017,75.5773152,bank,,
State Bank of India,15.4169004,75.0429038,bank,,
Axis Bank,18.9740459,72.8090317,bank,,
Indian Overseas Bank,11.7675953,79.7130077,bank,,
Punjab National Bank,11.0165388,76.1210131,bank,,
State Bank of India,11.0508827,76.0708913,bank,,
State Bank of India,11.0430578,76.0799642,bank,,
Canara Bank,11.0417843,76.0822349,bank,,
Federal Bank,11.0166301,76.1209501,bank,,
State Bank of India,11.0165742,76.1209948,bank,,
Canara,10.9972021,76.1438237,bank,,
Tripura Gramin Bank,23.3090423,91.5644857,bank,,
State Bank of India,23.3096729,91.5644911,bank,,
United Bank of India,23.3098134,91.5638715,bank,,
Tripura Co-operative Bank,23.3097764,91.5638071,bank,,
State Bank of India,8.5221838,76.9409315,bank,,
KGB,11.0912914,75.8500177,bank,,
Government Treasury,8.5219563,76.9290283,bank,,
State Bank of India,18.9085795,73.3210991,bank,,
Bank of India,25.6200819,85.0974074,bank,,
Indian Overseas Bank,15.3929806,75.0822666,bank,,
State Bank of India,15.3928459,75.0821593,bank,,
Allahabad Bank,13.0030197,76.1101649,bank,,
South Indian Bank,13.0017248,77.632187,bank,,
State Bank of India,24.8259675,92.7973724,bank,,
Union Bank of India,20.6118562,79.8560134,bank,,
"Axis ATM,Brach",18.98939,75.7530233,bank,,
"Axis ATM,Branch",18.9885333,75.7526317,bank,,
Syndicate Bank,15.3578331,75.1283246,bank,,
Oriental Bank of Commerce,15.3549779,75.1416077,bank,,
Bank of Maharashtra,20.6085532,79.8589561,bank,,
Bank of India ATM,20.6144765,79.856127,bank,,
Central Bank of India,20.6141006,79.856054,bank,,
India 1 ATM Padaparamba,10.9841741,76.1088824,bank,,
SBT ATM,10.9863332,76.1078041,bank,,
State Bank of India,21.3357562,79.3860106,bank,,
HDFC Bank,26.8493643,80.9249056,bank,,
Canara Bank,26.8483045,80.9243126,bank,,
Axis Bank,12.9739114,80.2204383,bank,,
Kotak Mahindra Bank,11.9396038,79.8323448,bank,,
"Nagpur Nagarik Sahakari Bank Ltd., Manewada",21.1184886,79.10471,bank,,
Union Bank of India,21.1193044,79.1044543,bank,,
Karur Vysya Bank,13.0055578,77.5711662,bank,,
South Indian Bank,13.0055552,77.5708738,bank,,
Andhra Bank,13.0068075,76.1064286,bank,,
Syndicate Bank,13.0066047,76.1063939,bank,,
Axis Bank,21.1127864,79.1038129,bank,,
Bank of India,21.1128417,79.1038216,bank,,
Karnataka Bank,13.0051307,76.099708,bank,,
DCB Bank,19.1347673,72.8140757,bank,,
Corporation Bank,15.2815699,73.9789761,bank,,
Bank of India,19.1013189,72.8395752,bank,,
HDFC Bank,19.0864743,72.8379271,bank,,
ICICI Bank,19.0847091,72.8378884,bank,,
Standard Chartered,19.0839979,72.8377844,bank,,
Thane Bharat  Sahkari Bank,19.1736871,72.954918,bank,,
Bank of Maharashtra,21.3939455,79.3282194,bank,,
UCO Bank,21.3851823,79.3067083,bank,,
ICICI ATM,22.7962965,86.1735097,bank,,
Canara Bank,19.5873597,73.3855304,bank,,
UCO Bank,13.0122388,76.1007421,bank,,
Axis Bank,12.9324956,77.631848,bank,,
HDFC Bank,13.0019411,76.0985443,bank,,
HDFC Bank,21.1175528,79.1065751,bank,,
State Bank of India,21.1175567,79.106448,bank,,
Canara Bank,13.277501,75.9343106,bank,,
Canara Bank,13.2604015,75.8488944,bank,,
State Bank of India - Nanthancode - NRI,8.5089085,76.9528923,bank,,
Canara Bank,12.9681747,80.1488121,bank,,
Shree Ajitnath Sahakari Gruhanirman Sanstha Maryadit Nagpur,21.1075893,79.1034171,bank,,
Shree Ram Urban Co-Operative Bank Limited Nagpur,21.1071329,79.1032579,bank,,
The Dharampeth Mahila Multi State Co Operative Society Limited Nagpur (Maharashtra and MP),21.1068784,79.1031569,bank,,
The Maharashtra State Co-Operative Bank Limited Mumbai,21.1074077,79.1033474,bank,,
UCO Bank,17.4397782,78.3595258,bank,,
CDCC Bank,20.6100308,79.8560528,bank,,
ICICI Bank,19.113826,72.8422843,bank,,
State Bank of India,19.1213038,72.8258542,bank,,
Allahabad Bank,21.1092559,79.103729,bank,,
Dr. Punjabrao Deshmukh Nagari Sahakari Pat Sanstha Maryadit. Nagpur,21.1163736,79.1044726,bank,,
"Hanuman Credit Sahakari Sanstha Maryadit, Nagpur District",21.1170373,79.1045331,bank,,
Himalaya Sahakari Pat Sanstha Maryadit Nagpur District,21.1088238,79.1036917,bank,,
Karnalbag Sahakari Credit Society Maryadit,21.117695,79.1043082,bank,,
Mitra Nagar Nagari Pat Sanstha Maryadit Nagpur,21.1132411,79.1039465,bank,,
"Nirmal Ujjwal Credit Co-Operative Society Limited, Nagpur (Multi-State)",21.1112954,79.1039866,bank,,
Samruddhi Co-Operative Bank Limited,21.1088585,79.1036992,bank,,
"Shree Gurumaooli Mahila Sahakari Pat Sanstha Maryadit, Nagpur Distt",21.115608,79.1041175,bank,,
The Bhandara Urban Co-Operative Bank Limited,21.1114215,79.1036834,bank,,
Bank of Maharashtra,19.1300795,72.8188091,bank,,
Indian Bank,11.9399896,79.4894179,bank,,
Bank of India,11.9399546,79.4896893,bank,,
Indian Bank,12.0054565,79.520598,bank,,
Greater Bank,19.1274776,72.821481,bank,,
Axis Bank,19.3885761,72.8263117,bank,,
Indian Bank,11.9380173,79.5121079,bank,,
Federal Bank,13.0023332,76.100745,bank,,
IDBI Bank,15.4913888,80.0485163,bank,,
Union Bank,15.4916342,80.048783,bank,,
Axis Bank,15.4919886,80.0484954,bank,,
Axis Bank,11.931097,79.4839845,bank,,
Bank of Baroda,21.1414614,79.0822734,bank,,
Bank of Maharashtra,21.1410221,79.0825224,bank,,
Shikshak Sahakari Bank Ltd. Ramtek,21.3935582,79.3265709,bank,,
Utthan Nagari Sahakari Pat Sanstha Marya. Ramtek,21.3934575,79.3267184,bank,,
Vidharbha Konkan Gramin Bank,21.3951259,79.3179423,bank,,
Andhra Bank,18.2944374,83.9029305,bank,,
State Bank of India,18.3021645,83.9085171,bank,,
Axis Bank,13.0026887,76.1068925,bank,,
Pondicherry University Co-operative Credit Society,12.021671,79.8571183,bank,,
Karnataka Bank,12.3015807,76.6349309,bank,,
SBH ATM MANAGE,17.3095925,78.4120161,bank,,
ICICI Bank,12.9587561,80.2553762,bank,,
State Bank of India,20.7444845,78.6019984,bank,,
State Bank of India,20.752358,78.6019692,bank,,
Citibank,28.5712657,77.3232564,bank,,
Shikshak Sahakari Bank Limited,21.1223448,79.1051392,bank,,
Bank of India,20.7579338,78.6006219,bank,,
Karnataka Bank,11.8135835,76.6864953,bank,,
Canara Bank,11.8139261,76.6865113,bank,,
State Bank of India,11.8142415,76.6862591,bank,,
Vijaya Bank,11.8145294,76.6860957,bank,,
HDFC Bank[Ladies Branch],13.0117932,76.0996938,bank,,
Indian Bank,23.6662936,86.1694166,bank,,
SBI ATM,23.6580981,86.1736438,bank,,
Bank of Baroda,19.0605321,72.8296766,bank,,
Andhra Bank,12.9692333,77.7357052,bank,,
SBI ATM,23.6698459,86.1647742,bank,,
Maharashtra Bank,12.3253173,76.6214058,bank,,
Karnataka Bank,12.983121,77.7683002,bank,,
Axis Bank,23.4086448,88.4950266,bank,,
HDFC Bank,15.3504529,75.1417032,bank,,
State Bank of India,15.3476183,75.1432369,bank,,
State Bank of India,30.1210397,78.3154701,bank,,
Nirmal Ujjwal Credit Co-operative Bank Ltd.,21.2166803,79.1958104,bank,,
State Bank of India Main Branch,20.7397161,78.5963455,bank,,
IDBI Bank,20.738463,78.5963871,bank,,
Canara Bank,20.7385059,78.5964954,bank,,
Bank of Maharashtra,20.739042,78.5999084,bank,,
ICICI Bank,20.7467419,78.6022006,bank,,
Central Bank of India,20.7393021,78.5997539,bank,,
Aditya-Anagha Multi State Credit Co-Operative Society Ltd,20.7520871,78.6020702,bank,,
State Bank of India,20.7515879,78.610803,bank,,
State Bank of India,10.0799414,78.7801952,bank,,
Axis Bank,18.9157448,72.8199822,bank,,
Kotak Mahindra Bank,18.9161396,72.8194113,bank,,
Dena Bank,20.7542357,78.6010677,bank,,
Axis Bank,9.5958078,76.5229453,bank,,
Canara Bank,9.5856028,76.5469045,bank,,
Canara Bank,9.5895762,76.5241465,bank,,
Canara Bank,9.5904803,76.5177162,bank,,
Co-operative Bank,9.6222459,76.5299497,bank,,
State Bank of India,9.5878084,76.5416351,bank,,
State Bank of India,9.5892313,76.5281719,bank,,
HDFC Bank,20.7389303,78.5995582,bank,,
ICICI Bank,17.7225327,83.3304902,bank,,
